"Commit","ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
0069,L524,DBManager,DBManager,L104,L103,/tmp/tmp.RptKjI/HM/src/DBManager.java,13,1,255,2,0.125899,1,2,2,0.0823045,0.0990099,20,20,2,2,2,27,3,9,19,13,30,0.941176,0.114035,26,23,16,1,0.114035,26,0,0,0,0,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,0,5,57,20,48,0,0,0,0,14,0,1,0,0,0,0,0,8,37,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,5,7,46,3,0,0
0069,L850,ReservationList,ReservationList,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,2,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0069,L892,RoomList,RoomList,L104,L103,/tmp/tmp.RptKjI/HM/src/RoomList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,0,0,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0070,L300,ClientList,ClientList,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,1,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0070,L525,DBManager,DBManager,L104,L103,/tmp/tmp.RptKjI/HM/src/DBManager.java,13,1,255,2,0.125899,1,2,2,0.0823045,0.0990099,20,20,2,2,2,27,3,9,19,13,30,0.941176,0.114035,26,23,16,1,0.114035,26,0,0,0,0,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,0,5,57,20,48,0,0,0,0,14,0,1,0,0,0,0,0,8,37,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,5,7,46,3,0,0
0070,L856,ReservationList,ReservationList,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,2,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0070,L975,RoomList,RoomList,L104,L103,/tmp/tmp.RptKjI/HM/src/RoomList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,0,0,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0071,L300,ClientList,ClientList,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,1,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0071,L525,DBManager,DBManager,L104,L103,/tmp/tmp.RptKjI/HM/src/DBManager.java,13,1,255,2,0.125899,1,2,2,0.0823045,0.0990099,20,20,2,2,2,27,3,9,19,13,30,0.941176,0.114035,26,23,16,1,0.114035,26,0,0,0,0,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,0,5,57,20,48,0,0,0,0,14,0,1,0,0,0,0,0,8,37,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,5,7,46,3,0,0
0071,L856,ReservationList,ReservationList,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,2,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0071,L975,RoomList,RoomList,L104,L103,/tmp/tmp.RptKjI/HM/src/RoomList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,0,0,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0072,L300,ClientList,ClientList,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,1,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0072,L525,DBManager,DBManager,L104,L103,/tmp/tmp.RptKjI/HM/src/DBManager.java,13,1,255,2,0.125899,1,2,2,0.0823045,0.0990099,20,20,2,2,2,27,3,9,19,13,30,0.941176,0.114035,26,23,16,1,0.114035,26,0,0,0,0,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,0,5,57,20,48,0,0,0,0,14,0,1,0,0,0,0,0,8,37,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,5,7,46,3,0,0
0072,L856,ReservationList,ReservationList,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,2,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0072,L979,RoomList,RoomList,L104,L103,/tmp/tmp.RptKjI/HM/src/RoomList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,0,0,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0073,L300,ClientList,ClientList,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,1,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0073,L525,DBManager,DBManager,L104,L103,/tmp/tmp.RptKjI/HM/src/DBManager.java,13,1,255,2,0.125899,1,2,2,0.0823045,0.0990099,20,20,2,2,2,27,3,9,19,13,30,0.941176,0.114035,26,23,16,1,0.114035,26,0,0,0,0,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,0,5,57,20,48,0,0,0,0,14,0,1,0,0,0,0,0,8,37,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,5,7,46,3,0,0
0073,L856,ReservationList,ReservationList,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,2,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0073,L979,RoomList,RoomList,L104,L103,/tmp/tmp.RptKjI/HM/src/RoomList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,0,0,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0074,L300,ClientList,ClientList,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,1,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0074,L525,DBManager,DBManager,L104,L103,/tmp/tmp.RptKjI/HM/src/DBManager.java,13,1,255,2,0.125899,1,2,2,0.0823045,0.0990099,20,20,2,2,2,27,3,9,19,13,30,0.941176,0.114035,26,23,16,1,0.114035,26,0,0,0,0,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,0,5,57,20,48,0,0,0,0,14,0,1,0,0,0,0,0,8,37,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,5,7,46,3,0,0
0074,L856,ReservationList,ReservationList,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,2,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0074,L981,RoomList,RoomList,L104,L103,/tmp/tmp.RptKjI/HM/src/RoomList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,0,0,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0075,L300,ClientList,ClientList,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,1,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0075,L527,DBManager,DBManager,L104,L103,/tmp/tmp.RptKjI/HM/src/DBManager.java,13,1,255,2,0.125899,1,2,2,0.0823045,0.0990099,20,20,2,2,2,27,3,9,19,13,30,0.941176,0.114035,26,23,16,1,0.114035,26,0,0,0,0,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,0,5,57,20,48,0,0,0,0,14,0,1,0,0,0,0,0,8,37,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,5,7,46,3,0,0
0075,L858,ReservationList,ReservationList,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,2,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0075,L981,RoomList,RoomList,L104,L103,/tmp/tmp.RptKjI/HM/src/RoomList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,0,0,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0076,L300,ClientList,ClientList,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,1,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0076,L527,DBManager,DBManager,L104,L103,/tmp/tmp.RptKjI/HM/src/DBManager.java,13,1,255,2,0.125899,1,2,2,0.0823045,0.0990099,20,20,2,2,2,27,3,9,19,13,30,0.941176,0.114035,26,23,16,1,0.114035,26,0,0,0,0,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,0,5,57,20,48,0,0,0,0,14,0,1,0,0,0,0,0,8,37,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,5,7,46,3,0,0
0076,L858,ReservationList,ReservationList,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,2,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0076,L981,RoomList,RoomList,L104,L103,/tmp/tmp.RptKjI/HM/src/RoomList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,0,0,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0077,L300,ClientList,ClientList,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,1,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0077,L527,DBManager,DBManager,L104,L103,/tmp/tmp.RptKjI/HM/src/DBManager.java,13,1,255,2,0.125899,1,2,2,0.0823045,0.0990099,20,20,2,2,2,27,3,9,19,13,30,0.941176,0.114035,26,23,16,1,0.114035,26,0,0,0,0,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,0,5,57,20,48,0,0,0,0,14,0,1,0,0,0,0,0,8,37,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,5,7,46,3,0,0
0077,L860,ReservationList,ReservationList,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,2,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0077,L983,RoomList,RoomList,L104,L103,/tmp/tmp.RptKjI/HM/src/RoomList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,0,0,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0078,L300,ClientList,ClientList,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,1,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0078,L527,DBManager,DBManager,L104,L103,/tmp/tmp.RptKjI/HM/src/DBManager.java,13,1,255,2,0.125899,1,2,2,0.0823045,0.0990099,20,20,2,2,2,27,3,10,20,13,30,0.941176,0.114035,26,23,16,1,0.114035,26,0,0,0,0,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,0,5,57,20,48,0,0,0,0,14,0,1,0,0,0,0,0,8,37,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,5,7,46,3,0,0
0078,L860,ReservationList,ReservationList,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,2,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0078,L986,RoomList,RoomList,L104,L103,/tmp/tmp.RptKjI/HM/src/RoomList.java,3,1,29,2,0,0,0,0,0,0,0,0,1,1,1,5,2,0,0,1,5,0.25,0.136364,3,1,1,3,0.136364,3,0,0,0,0,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,19,27,2,1,2,1,4,1,3,0,4,6,1,3,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0079,L300,ClientList,ClientList,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientList.java,3,1,40,2,0,0,0,0,0,0,0,0,1,2,2,9,2,3,3,2,8,0.166667,0.0967742,3,1,1,5,0.0967742,3,0,0,0,0,0,28,38,2,2,2,2,6,1,5,0,6,11,1,5,0,28,38,2,2,2,2,6,1,5,0,6,11,1,5,0,0,0,17,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0079,L534,DBManager,DBManager,L104,L103,/tmp/tmp.RptKjI/HM/src/DBManager.java,13,1,255,2,0.127621,1,2,2,0.0823045,0.0990099,20,20,2,2,2,27,6,10,20,16,33,0.941176,0.114035,26,23,16,1,0.114035,26,0,0,0,0,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,0,5,57,17,48,0,0,0,0,14,0,1,0,0,0,0,0,8,37,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,5,7,46,0,0,0
0079,L654,ReservationList,ReservationList,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationList.java,3,1,33,2,0,0,0,0,0,0,0,0,1,1,1,6,2,3,4,1,6,0.2,0.12,3,1,1,4,0.12,3,0,0,0,0,0,22,31,2,1,2,1,5,1,4,0,5,7,1,4,0,22,31,2,1,2,1,5,1,4,0,5,7,1,4,0,0,0,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0079,L627,RoomList,RoomList,L104,L103,/tmp/tmp.RptKjI/HM/src/RoomList.java,3,1,40,2,0,0,0,0,0,0,0,0,1,2,2,9,2,2,2,2,8,0.166667,0.0967742,3,1,1,5,0.0967742,3,0,0,0,0,0,28,38,2,2,2,2,6,1,5,0,6,11,1,5,0,28,38,2,2,2,2,6,1,5,0,6,11,1,5,0,0,0,17,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0080,L300,ClientList,ClientList,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientList.java,3,1,40,2,0,0,0,0,0,0,0,0,1,2,2,9,2,4,4,2,8,0.166667,0.0967742,3,1,1,5,0.0967742,3,0,0,0,0,0,28,38,2,2,2,2,6,1,5,0,6,11,1,5,0,28,38,2,2,2,2,6,1,5,0,6,11,1,5,0,0,0,17,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0080,L534,DBManager,DBManager,L104,L103,/tmp/tmp.RptKjI/HM/src/DBManager.java,13,1,255,2,0.127621,1,2,2,0.0823045,0.0990099,20,20,2,2,2,27,6,10,20,16,33,0.941176,0.114035,26,23,16,1,0.114035,26,0,0,0,0,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,202,243,4,3,4,3,17,1,16,0,17,145,1,16,0,0,5,57,17,48,0,0,0,0,14,0,1,0,0,0,0,0,8,37,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,5,7,46,0,0,0
0080,L654,ReservationList,ReservationList,L104,L103,/tmp/tmp.RptKjI/HM/src/ReservationList.java,3,1,33,2,0,0,0,0,0,0,0,0,1,1,1,6,2,3,4,1,6,0.2,0.12,3,1,1,4,0.12,3,0,0,0,0,0,22,31,2,1,2,1,5,1,4,0,5,7,1,4,0,22,31,2,1,2,1,5,1,4,0,5,7,1,4,0,0,0,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0080,L627,RoomList,RoomList,L104,L103,/tmp/tmp.RptKjI/HM/src/RoomList.java,3,1,40,2,0,0,0,0,0,0,0,0,1,2,2,9,2,2,2,2,8,0.166667,0.0967742,3,1,1,5,0.0967742,3,0,0,0,0,0,28,38,2,2,2,2,6,1,5,0,6,11,1,5,0,28,38,2,2,2,2,6,1,5,0,6,11,1,5,0,0,0,17,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0081,L300,ClientList,ClientList,L104,L103,/tmp/tmp.RptKjI/HM/src/ClientList.java,3,1,40,2,0,0,0,0,0,0,0,0,1,2,2,9,2,3,3,2,8,0.166667,0.0967742,3,1,1,5,0.0967742,3,0,0,0,0,0,28,38,2,2,2,2,6,1,5,0,6,11,1,5,0,28,38,2,2,2,2,6,1,5,0,6,11,1,5,0,0,0,17,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
